"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Kanawha County, WV"	"54039"	"2000"	"2000"	52	200073	26.0
	"Kanawha County, WV"	"54039"	"2001"	"2001"	43	197898	21.7
	"Kanawha County, WV"	"54039"	"2002"	"2002"	44	196422	22.4
	"Logan County, WV"	"54045"	"2001"	"2001"	12	37013	Unreliable
	"Logan County, WV"	"54045"	"2002"	"2002"	13	37093	Unreliable
	"McDowell County, WV"	"54047"	"1999"	"1999"	10	27848	Unreliable
	"McDowell County, WV"	"54047"	"2001"	"2001"	18	26301	Unreliable
	"Mercer County, WV"	"54055"	"1999"	"1999"	17	63181	Unreliable
	"Mercer County, WV"	"54055"	"2000"	"2000"	12	62980	Unreliable
	"Mercer County, WV"	"54055"	"2001"	"2001"	28	61858	45.3
	"Mercer County, WV"	"54055"	"2002"	"2002"	29	62016	46.8
	"Mingo County, WV"	"54059"	"1999"	"1999"	12	29098	Unreliable
	"Mingo County, WV"	"54059"	"2001"	"2001"	10	27489	Unreliable
	"Ohio County, WV"	"54069"	"2001"	"2001"	10	46636	Unreliable
	"Raleigh County, WV"	"54081"	"1999"	"1999"	10	79614	Unreliable
	"Raleigh County, WV"	"54081"	"2000"	"2000"	19	79220	Unreliable
	"Raleigh County, WV"	"54081"	"2001"	"2001"	14	78251	Unreliable
	"Raleigh County, WV"	"54081"	"2002"	"2002"	15	78737	Unreliable
	"Wayne County, WV"	"54099"	"2001"	"2001"	10	42919	Unreliable
	"Wayne County, WV"	"54099"	"2002"	"2002"	10	42800	Unreliable
	"Wood County, WV"	"54107"	"2000"	"2000"	13	87986	Unreliable
	"Wood County, WV"	"54107"	"2001"	"2001"	11	87678	Unreliable
	"Wood County, WV"	"54107"	"2002"	"2002"	10	87608	Unreliable
	"Brown County, WI"	"55009"	"1999"	"1999"	14	224825	Unreliable
	"Brown County, WI"	"55009"	"2000"	"2000"	22	226778	9.7
	"Brown County, WI"	"55009"	"2001"	"2001"	28	229332	12.2
	"Brown County, WI"	"55009"	"2002"	"2002"	34	231821	14.7
	"Dane County, WI"	"55025"	"1999"	"1999"	58	423248	13.7
	"Dane County, WI"	"55025"	"2000"	"2000"	59	426526	13.8
	"Dane County, WI"	"55025"	"2001"	"2001"	61	434745	14.0
	"Dane County, WI"	"55025"	"2002"	"2002"	48	441623	10.9
	"Douglas County, WI"	"55031"	"2000"	"2000"	14	43287	Unreliable
	"Douglas County, WI"	"55031"	"2002"	"2002"	10	43593	Unreliable
	"Eau Claire County, WI"	"55035"	"2001"	"2001"	11	93835	Unreliable
	"Eau Claire County, WI"	"55035"	"2002"	"2002"	11	94493	Unreliable
	"Fond du Lac County, WI"	"55039"	"2001"	"2001"	10	97856	Unreliable
	"Jefferson County, WI"	"55055"	"1999"	"1999"	10	73660	Unreliable
	"Kenosha County, WI"	"55059"	"1999"	"1999"	18	148321	Unreliable
	"Kenosha County, WI"	"55059"	"2000"	"2000"	31	149577	20.7
	"Kenosha County, WI"	"55059"	"2001"	"2001"	27	151962	17.8
	"Kenosha County, WI"	"55059"	"2002"	"2002"	15	153905	Unreliable
	"La Crosse County, WI"	"55063"	"1999"	"1999"	10	106410	Unreliable
	"La Crosse County, WI"	"55063"	"2000"	"2000"	23	107120	21.5
	"La Crosse County, WI"	"55063"	"2001"	"2001"	19	107761	Unreliable
	"La Crosse County, WI"	"55063"	"2002"	"2002"	14	108477	Unreliable
	"Marathon County, WI"	"55073"	"1999"	"1999"	12	125404	Unreliable
	"Marathon County, WI"	"55073"	"2000"	"2000"	10	125834	Unreliable
	"Marathon County, WI"	"55073"	"2001"	"2001"	11	126459	Unreliable
	"Marathon County, WI"	"55073"	"2002"	"2002"	12	126880	Unreliable
	"Milwaukee County, WI"	"55079"	"1999"	"1999"	183	940529	19.5
	"Milwaukee County, WI"	"55079"	"2000"	"2000"	199	940164	21.2
	"Milwaukee County, WI"	"55079"	"2001"	"2001"	205	939305	21.8
	"Milwaukee County, WI"	"55079"	"2002"	"2002"	240	939854	25.5
	"Monroe County, WI"	"55081"	"1999"	"1999"	10	40541	Unreliable
	"Outagamie County, WI"	"55087"	"2001"	"2001"	19	163726	Unreliable
	"Outagamie County, WI"	"55087"	"2002"	"2002"	13	165336	Unreliable
	"Ozaukee County, WI"	"55089"	"2001"	"2001"	10	83001	Unreliable
	"Racine County, WI"	"55101"	"1999"	"1999"	32	188361	17.0
	"Racine County, WI"	"55101"	"2000"	"2000"	30	188831	15.9
	"Racine County, WI"	"55101"	"2001"	"2001"	36	189047	19.0
	"Racine County, WI"	"55101"	"2002"	"2002"	36	189833	19.0
	"Rock County, WI"	"55105"	"1999"	"1999"	13	151541	Unreliable
	"Rock County, WI"	"55105"	"2000"	"2000"	17	152307	Unreliable
	"Rock County, WI"	"55105"	"2001"	"2001"	17	153174	Unreliable
	"Rock County, WI"	"55105"	"2002"	"2002"	18	153628	Unreliable
	"Sheboygan County, WI"	"55117"	"1999"	"1999"	14	112088	Unreliable
	"Sheboygan County, WI"	"55117"	"2001"	"2001"	13	113023	Unreliable
	"Sheboygan County, WI"	"55117"	"2002"	"2002"	15	113251	Unreliable
	"Walworth County, WI"	"55127"	"2001"	"2001"	11	93462	Unreliable
	"Walworth County, WI"	"55127"	"2002"	"2002"	16	95370	Unreliable
	"Washington County, WI"	"55131"	"1999"	"1999"	11	116131	Unreliable
	"Washington County, WI"	"55131"	"2000"	"2000"	13	117493	Unreliable
	"Washington County, WI"	"55131"	"2002"	"2002"	16	120741	Unreliable
	"Waukesha County, WI"	"55133"	"1999"	"1999"	24	357829	6.7
	"Waukesha County, WI"	"55133"	"2000"	"2000"	45	360767	12.5
	"Waukesha County, WI"	"55133"	"2001"	"2001"	29	365564	7.9
	"Waukesha County, WI"	"55133"	"2002"	"2002"	37	370051	10.0
	"Winnebago County, WI"	"55139"	"1999"	"1999"	13	155801	Unreliable
	"Winnebago County, WI"	"55139"	"2000"	"2000"	20	156763	12.8
	"Winnebago County, WI"	"55139"	"2002"	"2002"	19	159134	Unreliable
	"Fremont County, WY"	"56013"	"2001"	"2001"	11	35718	Unreliable
	"Fremont County, WY"	"56013"	"2002"	"2002"	14	36015	Unreliable
	"Laramie County, WY"	"56021"	"1999"	"1999"	23	81009	28.4
	"Laramie County, WY"	"56021"	"2000"	"2000"	21	81607	25.7
	"Laramie County, WY"	"56021"	"2001"	"2001"	15	82554	Unreliable
	"Laramie County, WY"	"56021"	"2002"	"2002"	27	83226	32.4
	"Natrona County, WY"	"56025"	"2000"	"2000"	18	66533	Unreliable
	"Natrona County, WY"	"56025"	"2001"	"2001"	13	66978	Unreliable
	"Natrona County, WY"	"56025"	"2002"	"2002"	21	67554	31.1
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Drug/Alcohol Induced Causes: Drug-induced causes; Alcohol-induced causes"
"Year/Month: 1999; 2000; 2001; 2002"
"Group By: County; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jun 10, 2020 4:01:48 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Jun 10, 2020 4:01:48 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"---"
Caveats:
"1. Note: County of residence is misidentified in 316 deaths that occurred in the year 2000, for Hartford County, CT (FIPS code"
"09003) and New London County, CT (FIPS code 09011). More information: http://wonder.cdc.gov/wonder/help/ucd.html#errata."
"2. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014."
"4. Data for Denali Borough, Alaska (FIPS code 02068) are only available for 2003 and later; for computational purposes, counts"
"and population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Denali Borough."
"5. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Clifton Forge."
"6. There is a discontinuity in the mortality and population data for Alleghany, Virginia (FIPS code 51005) between 2000 and"
"2001. It occurs because for 2001 and beyond, death counts and population estimates for Clifton Forge city, Virginia (FIPS code"
"51560) have been combined with those for Alleghany county."
"7. Data for Broomfield, Colorado (FIPS code 08014) are only available for 2003 and later; for computational purposes, counts and"
"population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not"
"include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Broomfield."
"8. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"9. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"10. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"11. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"12. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"13. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
"14. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
